date,selected_candidate_id,solver_name,solver_status,objective_value,failure_reason,fallback_used,inaccurate_solution,covariance_method,covariance_annualized,covariance_trading_days,covariance_fallback_used,covariance_fallback_method,covariance_failure_note,covariance_min_eigenvalue,covariance_max_eigenvalue,covariance_condition_number,covariance_point_in_time,covariance_psd_repaired,covariance_jitter_added,covariance_min_eigenvalue_before_repair,covariance_eigenvalue_floor,covariance_relative_floor,covariance_psd_notes,covariance_observations,covariance_assets,covariance_ewma_halflife,reference_solver_name,reference_solver_status,reference_problem_is_dcp,reference_covariance_scale,reference_max_risk_budget_error,ema_insufficient_history,ema_deviation_span,ema_valid_asset_count,group_bounds_point_in_time_relaxed,group_bounds_capacity_before_relaxation,effective_group_upper_bounds,cvar_effective_obs,cvar_total_obs,cvar_scale,cvar_limit_effective,cvar_active,cvar_inactive_reason,problem_is_dcp,final_turnover,predicted_volatility,final_cvar,final_max_risk_budget_error,reference_tracking_error,max_constraint_violation,group_exposure_bond,group_exposure_cash,group_exposure_commodity_gold,group_exposure_defensive,group_exposure_equity,scenario_cvar,relative_cvar_baseline,relative_cvar_weight_difference,information_cutoff,active_assets_json,inaccurate_ratio_overall
2018-01-05,candidate_03,CLARABEL,optimal,0.01919858424108391,,False,False,ewma,True,243,False,,,1.0720066853570164e-05,0.09525585616834507,8885.752063814927,True,False,0.0,1.0720066853558318e-05,9.525585616834507e-08,1e-06,symmetrized,78,18,60.0,CLARABEL,optimal,True,0.09525585616834507,7.78739342358059e-06,False,20,0,False,2.35,bond=0.70000000;cash=0.30000000;commodity_gold=0.40000000;defensive=0.25000000;equity=0.70000000,78,252,,,False,not_requested,True,0.0355193541191163,0.02838325819692443,,0.10913213002993603,0.27186424077076293,0.0,0.21158046709579628,0.2999999999502417,0.11809911192670569,0.03696796694219314,0.3333524540850632,0.003054393221801802,,,2018-01-04,"[""5年国债ETF"", ""10年国债ETF"", ""日利ETF"", ""沪深300ETF"", ""中证500ETF"", ""中证1000ETF"", ""创业板ETF"", ""红利ETF"", ""证券ETF"", ""军工ETF"", ""消费ETF"", ""恒生ETF"", ""白银LOF"", ""纳指ETF"", ""标普500ETF"", ""欧洲ETF"", ""黄金ETF"", ""原油ETF""]",0.0
2018-01-12,candidate_03,CLARABEL,optimal,0.019563067817095426,,False,False,ewma,True,243,False,,,1.3789781845581418e-05,0.08813021060369546,6390.979320092328,True,False,0.0,1.3789781845575945e-05,8.813021060369542e-08,1e-06,symmetrized,83,18,60.0,CLARABEL,optimal,True,0.08813021060369546,5.136594765045577e-06,False,20,0,False,2.35,bond=0.70000000;cash=0.30000000;commodity_gold=0.40000000;defensive=0.25000000;equity=0.70000000,83,252,,,False,not_requested,True,0.00291148677168408,0.027764842497093354,,0.11500987229512659,0.2793131907778811,0.0,0.21014068191827967,0.2999999999479776,0.11782684024697876,0.0373056464218932,0.33472683146487087,0.0030312420229953205,,,2018-01-11,"[""5年国债ETF"", ""10年国债ETF"", ""日利ETF"", ""沪深300ETF"", ""中证500ETF"", ""中证1000ETF"", ""创业板ETF"", ""红利ETF"", ""证券ETF"", ""军工ETF"", ""消费ETF"", ""恒生ETF"", ""白银LOF"", ""纳指ETF"", ""标普500ETF"", ""欧洲ETF"", ""黄金ETF"", ""原油ETF""]",0.0
2018-01-19,candidate_03,CLARABEL,optimal,0.019224230666803073,,False,False,ewma,True,243,False,,,1.3307397349449428e-05,0.09552484358887926,7178.326541277544,True,False,0.0,1.3307397349441309e-05,9.55248435888793e-08,1e-06,symmetrized,88,18,60.0,CLARABEL,optimal,True,0.09552484358887926,1.8881094683287358e-06,False,20,0,False,2.35,bond=0.70000000;cash=0.30000000;commodity_gold=0.40000000;defensive=0.25000000;equity=0.70000000,88,252,,,False,not_requested,True,0.0012742201259311721,0.0276640049991938,,0.11737821473107772,0.27711632213384096,4.861655522603314e-11,0.2093656479397794,0.30000000004861654,0.11799291547970053,0.037939828853507454,0.33470160767839624,0.002996109016109792,,,2018-01-18,"[""5年国债ETF"", ""10年国债ETF"", ""日利ETF"", ""沪深300ETF"", ""中证500ETF"", ""中证1000ETF"", ""创业板ETF"", ""红利ETF"", ""证券ETF"", ""军工ETF"", ""消费ETF"", ""恒生ETF"", ""白银LOF"", ""纳指ETF"", ""标普500ETF"", ""欧洲ETF"", ""黄金ETF"", ""原油ETF""]",0.0
2018-01-26,candidate_03,CLARABEL,optimal,0.023750724215470476,,False,False,ewma,True,243,False,,,1.2638052368384368e-05,0.09878172549600275,7816.214288138044,True,False,0.0,1.2638052368379977e-05,9.878172549600277e-08,1e-06,symmetrized,93,18,60.0,CLARABEL,optimal,True,0.09878172549600275,3.13944465309135e-06,False,20,0,False,2.35,bond=0.70000000;cash=0.30000000;commodity_gold=0.40000000;defensive=0.25000000;equity=0.70000000,93,252,,,False,not_requested,True,0.003747950949946119,0.02973098798018473,,0.11137421723005246,0.30773131664610653,1.6846413153359663e-10,0.20846658607442298,0.3000000001684641,0.11838831497719554,0.037550707065156744,0.3355943917147607,0.002973045693414908,,,2018-01-25,"[""5年国债ETF"", ""10年国债ETF"", ""日利ETF"", ""沪深300ETF"", ""中证500ETF"", ""中证1000ETF"", ""创业板ETF"", ""红利ETF"", ""证券ETF"", ""军工ETF"", ""消费ETF"", ""恒生ETF"", ""白银LOF"", ""纳指ETF"", ""标普500ETF"", ""欧洲ETF"", ""黄金ETF"", ""原油ETF""]",0.0
2018-02-02,candidate_03,CLARABEL,optimal,0.03503057715682299,,False,False,ewma,True,243,False,,,1.2236897377052742e-05,0.12516772213180782,10228.713886783815,True,False,0.0,1.223689737702256e-05,1.2516772213180783e-07,1e-06,symmetrized,98,18,60.0,CLARABEL,optimal,True,0.12516772213180782,6.587463680457484e-06,False,20,0,False,2.35,bond=0.70000000;cash=0.30000000;commodity_gold=0.40000000;defensive=0.25000000;equity=0.70000000,98,252,,,False,not_requested,True,0.009593888722503526,0.032920995863402344,,0.09284907584235293,0.3732871346068932,3.391453784473697e-10,0.21641553038771066,0.30000000033914537,0.11543486330539757,0.03770915163897466,0.33044045432877184,0.0037284736463554565,,,2018-02-01,"[""5年国债ETF"", ""10年国债ETF"", ""日利ETF"", ""沪深300ETF"", ""中证500ETF"", ""中证1000ETF"", ""创业板ETF"", ""红利ETF"", ""证券ETF"", ""军工ETF"", ""消费ETF"", ""恒生ETF"", ""白银LOF"", ""纳指ETF"", ""标普500ETF"", ""欧洲ETF"", ""黄金ETF"", ""原油ETF""]",0.0
2018-02-09,candidate_03,CLARABEL,optimal,0.026806345063152878,,False,False,ewma,True,243,False,,,1.3314441994790823e-05,0.12172434769023174,9142.279318791992,True,False,0.0,1.3314441994806084e-05,1.217243476902317e-07,1e-06,symmetrized,102,18,60.0,CLARABEL,optimal,True,0.12172434769023174,1.0734189647698678e-05,False,20,0,False,2.35,bond=0.70000000;cash=0.30000000;commodity_gold=0.40000000;defensive=0.25000000;equity=0.70000000,102,252,,,False,not_requested,True,0.009620858684931975,0.03443171665658171,,0.08414503446920509,0.326257822170429,4.2711417735930013e-10,0.22526924808087878,0.30000000042711417,0.11292690947370014,0.03678769700083835,0.3250161450174686,0.004392833800103982,,,2018-02-08,"[""5年国债ETF"", ""10年国债ETF"", ""日利ETF"", ""沪深300ETF"", ""中证500ETF"", ""中证1000ETF"", ""创业板ETF"", ""红利ETF"", ""证券ETF"", ""军工ETF"", ""消费ETF"", ""恒生ETF"", ""白银LOF"", ""纳指ETF"", ""标普500ETF"", ""欧洲ETF"", ""黄金ETF"", ""原油ETF""]",0.0
2018-02-14,candidate_03,CLARABEL,optimal,0.021235568668781218,,False,False,ewma,True,243,False,,,1.3416314643806125e-05,0.14200103090414345,10584.205474765062,True,False,0.0,1.341631464381543e-05,1.420010309041435e-07,1e-06,symmetrized,104,18,60.0,CLARABEL,optimal,True,0.14200103090414345,6.277955486119757e-06,False,20,0,False,2.35,bond=0.70000000;cash=0.30000000;commodity_gold=0.40000000;defensive=0.25000000;equity=0.70000000,104,252,,,False,not_requested,True,0.000931653447322529,0.0378908632892263,,0.09092374545836039,0.29131876770164034,9.755141139322632e-11,0.22507245633787887,0.3000000000975514,0.11288350742633252,0.035845641200579544,0.3261983949376578,0.004381583882095657,,,2018-02-13,"[""5年国债ETF"", ""10年国债ETF"", ""日利ETF"", ""沪深300ETF"", ""中证500ETF"", ""中证1000ETF"", ""创业板ETF"", ""红利ETF"", ""证券ETF"", ""军工ETF"", ""消费ETF"", ""恒生ETF"", ""白银LOF"", ""纳指ETF"", ""标普500ETF"", ""欧洲ETF"", ""黄金ETF"", ""原油ETF""]",0.0
2018-02-23,candidate_03,CLARABEL,optimal,0.020957507110790665,,False,False,ewma,True,243,False,,,1.6244496972986234e-05,0.15294184185581888,9414.994019830428,True,False,0.0,1.6244496972963652e-05,1.5294184185581888e-07,1e-06,symmetrized,105,18,60.0,CLARABEL,optimal,True,0.15294184185581888,2.992202628150642e-06,False,20,0,False,2.35,bond=0.70000000;cash=0.30000000;commodity_gold=0.40000000;defensive=0.25000000;equity=0.70000000,105,252,,,False,not_requested,True,0.004448464658175138,0.039073172429359086,,0.10032903444455464,0.2889096971597161,3.684486049593261e-11,0.22281222494304448,0.30000000003684485,0.11150895765912569,0.03634895636670771,0.3293298609942772,0.0043740449379193755,,,2018-02-22,"[""5年国债ETF"", ""10年国债ETF"", ""日利ETF"", ""沪深300ETF"", ""中证500ETF"", ""中证1000ETF"", ""创业板ETF"", ""红利ETF"", ""证券ETF"", ""军工ETF"", ""消费ETF"", ""恒生ETF"", ""白银LOF"", ""纳指ETF"", ""标普500ETF"", ""欧洲ETF"", ""黄金ETF"", ""原油ETF""]",0.0
2018-03-02,candidate_03,CLARABEL,optimal,0.019589018396841473,,False,False,ewma,True,243,False,,,1.5427044915613248e-05,0.14660919738271935,9503.388249964877,True,False,0.0,1.54270449156059e-05,1.4660919738271938e-07,1e-06,symmetrized,109,18,60.0,CLARABEL,optimal,True,0.14660919738271935,4.894810260724913e-06,False,20,0,False,2.35,bond=0.70000000;cash=0.30000000;commodity_gold=0.40000000;defensive=0.25000000;equity=0.70000000,109,252,,,False,not_requested,True,0.027892569606679747,0.03826503863387703,,0.09539485334872809,0.27584632847892593,0.0,0.23487561753689556,0.29999999982184533,0.11071573980141321,0.035693495040962996,0.3187151477988829,0.004316558357707092,,,2018-03-01,"[""5年国债ETF"", ""10年国债ETF"", ""日利ETF"", ""沪深300ETF"", ""中证500ETF"", ""中证1000ETF"", ""创业板ETF"", ""红利ETF"", ""证券ETF"", ""军工ETF"", ""消费ETF"", ""恒生ETF"", ""白银LOF"", ""纳指ETF"", ""标普500ETF"", ""欧洲ETF"", ""黄金ETF"", ""原油ETF""]",0.0
2018-03-09,candidate_03,CLARABEL,optimal,0.01978652117259153,,False,False,ewma,True,243,False,,,1.4465291697010345e-05,0.1469997637650181,10162.239852750408,True,False,0.0,1.446529169700676e-05,1.4699976376501815e-07,1e-06,symmetrized,114,18,60.0,CLARABEL,optimal,True,0.1469997637650181,5.69693432796517e-06,False,20,0,False,2.35,bond=0.70000000;cash=0.30000000;commodity_gold=0.40000000;defensive=0.25000000;equity=0.70000000,114,252,,,False,not_requested,True,0.0004259952794711426,0.03858404513058656,,0.0901515805820531,0.28126765522127334,6.29189977896516e-10,0.23425003018485197,0.30000000062918997,0.11172694317768954,0.03603751741683057,0.3179855085914379,0.004280535041483894,,,2018-03-08,"[""5年国债ETF"", ""10年国债ETF"", ""日利ETF"", ""沪深300ETF"", ""中证500ETF"", ""中证1000ETF"", ""创业板ETF"", ""红利ETF"", ""证券ETF"", ""军工ETF"", ""消费ETF"", ""恒生ETF"", ""白银LOF"", ""纳指ETF"", ""标普500ETF"", ""欧洲ETF"", ""黄金ETF"", ""原油ETF""]",0.0
