date,constraint,component,lhs,rhs,slack,dual,binding
2018-01-05,asset_lower,5年国债ETF,0.0,0.10136408303730043,0.10136408303730043,1.1338503911173039e-11,False
2018-01-05,asset_lower,10年国债ETF,0.0,0.11021638405849579,0.11021638405849579,1.1003355095312244e-11,False
2018-01-05,asset_lower,日利ETF,0.0,0.2999999999502416,0.2999999999502416,4.262648204710278e-12,False
2018-01-05,asset_lower,沪深300ETF,0.0,0.03354881216303712,0.03354881216303712,3.746250130519408e-11,False
2018-01-05,asset_lower,中证500ETF,0.0,0.032821782167615984,0.032821782167615984,3.629493435922387e-11,False
2018-01-05,asset_lower,中证1000ETF,0.0,0.006513517978601475,0.006513517978601475,2.6960160603859324e-10,False
2018-01-05,asset_lower,创业板ETF,0.0,0.03268678559358348,0.03268678559358348,3.787238784215655e-11,False
2018-01-05,asset_lower,红利ETF,0.0,0.036967966942193134,0.036967966942193134,3.39155292514366e-11,False
2018-01-05,asset_lower,证券ETF,0.0,0.0075988251228981726,0.0075988251228981726,2.2601972004271582e-10,False
2018-01-05,asset_lower,军工ETF,0.0,0.007887041856264484,0.007887041856264484,2.149321360969875e-10,False
2018-01-05,asset_lower,消费ETF,0.0,0.03464490094595417,0.03464490094595417,3.859776233544971e-11,False
2018-01-05,asset_lower,恒生ETF,0.0,0.047869334690690137,0.047869334690690137,2.5195806731836802e-11,False
2018-01-05,asset_lower,白银LOF,0.0,0.02882608845658315,0.02882608845658315,4.363515656197393e-11,False
2018-01-05,asset_lower,纳指ETF,0.0,0.04063249134759338,0.04063249134759338,3.168688669088218e-11,False
2018-01-05,asset_lower,标普500ETF,0.0,0.04309638475377746,0.04309638475377746,3.059609771095104e-11,False
2018-01-05,asset_lower,欧洲ETF,0.0,0.046052577465047255,0.046052577465047255,2.7429378196972347e-11,False
2018-01-05,asset_lower,黄金ETF,0.0,0.05408433617933541,0.05408433617933541,2.2443924426544254e-11,False
2018-01-05,asset_lower,原油ETF,0.0,0.035188687290787106,0.035188687290787106,3.5552632941544475e-11,False
2018-01-05,budget,,0.9999999999999998,1.0,2.220446049250313e-16,0.005565004105303066,True
2018-01-05,asset_upper,5年国债ETF,0.10136408303730043,0.4,0.2986359169626996,4.0553022341063804e-12,False
2018-01-05,asset_upper,10年国债ETF,0.11021638405849579,0.4,0.28978361594150426,4.034971514738277e-12,False
2018-01-05,asset_upper,日利ETF,0.2999999999502416,0.4,0.1000000000497584,9.305638787311961e-12,False
2018-01-05,asset_upper,沪深300ETF,0.03354881216303712,0.4,0.3664511878369629,3.440121031796237e-12,False
2018-01-05,asset_upper,中证500ETF,0.032821782167615984,0.4,0.367178217832384,3.450969664301541e-12,False
2018-01-05,asset_upper,中证1000ETF,0.006513517978601475,0.4,0.3934864820213985,3.2229110737083246e-12,False
2018-01-05,asset_upper,创业板ETF,0.03268678559358348,0.4,0.36731321440641657,3.43823465767964e-12,False
2018-01-05,asset_upper,红利ETF,0.036967966942193134,0.4,0.3630320330578069,3.4662367561991114e-12,False
2018-01-05,asset_upper,证券ETF,0.0075988251228981726,0.4,0.39240117487710185,3.229502434341077e-12,False
2018-01-05,asset_upper,军工ETF,0.007887041856264484,0.4,0.39211295814373553,3.2317453194247025e-12,False
2018-01-05,asset_upper,消费ETF,0.03464490094595417,0.4,0.36535509905404584,3.4287064632327506e-12,False
2018-01-05,asset_upper,恒生ETF,0.047869334690690137,0.4,0.35213066530930986,3.5654708719662148e-12,False
2018-01-05,asset_upper,白银LOF,0.02882608845658315,0.4,0.3711739115434169,3.387914523958736e-12,False
2018-01-05,asset_upper,纳指ETF,0.04063249134759338,0.4,0.35936750865240663,3.483190088262349e-12,False
2018-01-05,asset_upper,标普500ETF,0.04309638475377746,0.4,0.35690361524622255,3.489480990159909e-12,False
2018-01-05,asset_upper,欧洲ETF,0.046052577465047255,0.4,0.35394742253495276,3.5302145200469632e-12,False
2018-01-05,asset_upper,黄金ETF,0.05408433617933541,0.4,0.34591566382066463,3.601062267655495e-12,False
2018-01-05,asset_upper,原油ETF,0.035188687290787106,0.4,0.3648113127092129,3.4440802405308198e-12,False
2018-01-05,turnover_upper,,0.03551935411911635,0.8,0.7644806458808837,5.794478309075394e-11,False
2018-01-05,group_cash_lower,,0.0,0.2999999999502416,0.2999999999502416,4.262648204710278e-12,False
2018-01-05,group_cash_upper,,0.2999999999502416,0.3,4.9758364095708885e-11,0.09943393243772561,True
2018-01-05,group_bond_lower,,0.0,0.21158046709579623,0.21158046709579623,5.688711779042516e-12,False
2018-01-05,group_bond_upper,,0.21158046709579623,0.7,0.4884195329042037,2.6719301659111188e-12,False
2018-01-05,group_defensive_lower,,0.0,0.036967966942193134,0.036967966942193134,3.39155292514366e-11,False
2018-01-05,group_defensive_upper,,0.036967966942193134,0.25,0.21303203305780688,5.521680416887463e-12,False
2018-01-05,group_commodity_gold_lower,,0.0,0.11809911192670566,0.11809911192670566,9.516302128673755e-12,False
2018-01-05,group_commodity_gold_upper,,0.11809911192670566,0.4,0.2819008880732944,4.325494309894083e-12,False
2018-01-05,group_equity_lower,,0.0,0.33335245408506314,0.33335245408506314,3.354608826349447e-12,False
2018-01-05,group_equity_upper,,0.33335245408506314,0.7,0.3666475459149368,3.5737375916627415e-12,False
2018-01-12,asset_lower,5年国债ETF,0.0,0.100892437687742,0.100892437687742,4.1644894278086275e-11,False
2018-01-12,asset_lower,10年国债ETF,0.0,0.10924824423053774,0.10924824423053774,3.897847502872534e-11,False
2018-01-12,asset_lower,日利ETF,0.0,0.29999999994797766,0.29999999994797766,1.4444060477644743e-11,False
2018-01-12,asset_lower,沪深300ETF,0.0,0.034019318626664685,0.034019318626664685,1.3218352202674911e-10,False
2018-01-12,asset_lower,中证500ETF,0.0,0.03276486759611487,0.03276486759611487,1.384640300457039e-10,False
2018-01-12,asset_lower,中证1000ETF,0.0,0.006499454606997539,0.006499454606997539,8.061348234627636e-10,False
2018-01-12,asset_lower,创业板ETF,0.0,0.03269222945213796,0.03269222945213796,1.388151510892881e-10,False
2018-01-12,asset_lower,红利ETF,0.0,0.037305646421893206,0.037305646421893206,1.215512864948564e-10,False
2018-01-12,asset_lower,证券ETF,0.0,0.007633833795083892,0.007633833795083892,6.785590999444175e-10,False
2018-01-12,asset_lower,军工ETF,0.0,0.00775955433148855,0.00775955433148855,6.65750761414901e-10,False
2018-01-12,asset_lower,消费ETF,0.0,0.035064326349989475,0.035064326349989475,1.315588006314171e-10,False
2018-01-12,asset_lower,恒生ETF,0.0,0.048271486687346446,0.048271486687346446,9.292785443137435e-11,False
2018-01-12,asset_lower,白银LOF,0.0,0.028661645451459113,0.028661645451459113,1.5724398374000536e-10,False
2018-01-12,asset_lower,纳指ETF,0.0,0.041156840960242115,0.041156840960242115,1.0902803102631984e-10,False
2018-01-12,asset_lower,标普500ETF,0.0,0.04339847421404722,0.04339847421404722,1.0387604873644238e-10,False
2018-01-12,asset_lower,欧洲ETF,0.0,0.04546644484475823,0.04546644484475823,1.0019919468508313e-10,False
2018-01-12,asset_lower,黄金ETF,0.0,0.05413608496928997,0.05413608496928997,8.166485068740191e-11,False
2018-01-12,asset_lower,原油ETF,0.0,0.03502910982622971,0.03502910982622971,1.2914358777440669e-10,False
2018-01-12,budget,,1.0000000000000002,1.0,-2.220446049250313e-16,0.005391937965405243,True
2018-01-12,asset_upper,5年国债ETF,0.100892437687742,0.4,0.299107562312258,1.3875331763332292e-11,False
2018-01-12,asset_upper,10年国债ETF,0.10924824423053774,0.4,0.2907517557694623,1.412616268803599e-11,False
2018-01-12,asset_upper,日利ETF,0.29999999994797766,0.4,0.10000000005202236,3.9014211596125426e-11,False
2018-01-12,asset_upper,沪深300ETF,0.034019318626664685,0.4,0.36598068137333534,1.1559927320233082e-11,False
2018-01-12,asset_upper,中证500ETF,0.03276486759611487,0.4,0.36723513240388517,1.1511313840687386e-11,False
2018-01-12,asset_upper,中证1000ETF,0.006499454606997539,0.4,0.3935005453930025,1.0713285230628538e-11,False
2018-01-12,asset_upper,创业板ETF,0.03269222945213796,0.4,0.36730777054786207,1.1508693050929936e-11,False
2018-01-12,asset_upper,红利ETF,0.037305646421893206,0.4,0.3626943535781068,1.1627287691902048e-11,False
2018-01-12,asset_upper,证券ETF,0.007633833795083892,0.4,0.39236616620491616,1.073807105984161e-11,False
2018-01-12,asset_upper,军工ETF,0.00775955433148855,0.4,0.39224044566851146,1.0741914478907912e-11,False
2018-01-12,asset_upper,消费ETF,0.035064326349989475,0.4,0.36493567365001056,1.1565780395084742e-11,False
2018-01-12,asset_upper,恒生ETF,0.048271486687346446,0.4,0.3517285133126536,1.199016895471142e-11,False
2018-01-12,asset_upper,白银LOF,0.028661645451459113,0.4,0.3713383545485409,1.1332101449799048e-11,False
2018-01-12,asset_upper,纳指ETF,0.041156840960242115,0.4,0.3588431590397579,1.1780396392699354e-11,False
2018-01-12,asset_upper,标普500ETF,0.04339847421404722,0.4,0.35660152578595283,1.1840429736359395e-11,False
2018-01-12,asset_upper,欧洲ETF,0.04546644484475823,0.4,0.35453355515524176,1.1889932903364335e-11,False
2018-01-12,asset_upper,黄金ETF,0.05413608496928997,0.4,0.34586391503071007,1.2147526154964307e-11,False
2018-01-12,asset_upper,原油ETF,0.03502910982622971,0.4,0.3649708901737703,1.1544048032057524e-11,False
2018-01-12,turnover_upper,,0.002911486771684033,0.8,0.797088513228316,2.0727830070107683e-10,False
