trade_date,可转债ETF,5年国债ETF,10年国债ETF,信用债ETF,日利ETF,沪深300ETF,中证500ETF,中证1000ETF,中证2000ETF,创业板ETF,红利ETF,半导体ETF,人工智能ETF,新能源ETF,科创50ETF,证券ETF,军工ETF,消费ETF,恒生ETF,白银LOF,纳指ETF,标普500ETF,日经225ETF,欧洲ETF,黄金ETF,有色金属期货ETF,能源化工期货ETF,豆粕ETF,煤炭ETF,原油ETF
2007-01-19,,,,,,,,,,,0.02153229844767135,,,,,,,,,,,,,,,,,,,
2007-01-22,,,,,,,,,,,0.043137254901961075,,,,,,,,,,,,,,,,,,,
2007-01-23,,,,,,,,,,,0.018796992481202812,,,,,,,,,,,,,,,,,,,
2007-01-24,,,,,,,,,,,0.03274907749077505,,,,,,,,,,,,,,,,,,,
2007-01-25,,,,,,,,,,,-0.041983028137561385,,,,,,,,,,,,,,,,,,,
2007-01-26,,,,,,,,,,,0.021911421911422035,,,,,,,,,,,,,,,,,,,
2007-01-29,,,,,,,,,,,0.030109489051094673,,,,,,,,,,,,,,,,,,,
2007-01-30,,,,,,,,,,,0.006200177147918318,,,,,,,,,,,,,,,,,,,
2007-02-01,,,,,,,,,,,-0.01039697542533069,,,,,,,,,,,,,,,,,,,
2007-02-02,,,,,,,,,,,-0.04154727793696289,,,,,,,,,,,,,,,,,,,
2007-02-05,,,,,,,,,,,-0.0219232685600399,,,,,,,,,,,,,,,,,,,
2007-02-06,,,,,,,,,,,0.01782985226693823,,,,,,,,,,,,,,,,,,,
2007-02-07,,,,,,,,,,,0.02302302302302328,,,,,,,,,,,,,,,,,,,
2007-02-08,,,,,,,,,,,0.013209393346379716,,,,,,,,,,,,,,,,,,,
2007-02-09,,,,,,,,,,,-0.014968614196040786,,,,,,,,,,,,,,,,,,,
2007-02-12,,,,,,,,,,,0.038725490196078516,,,,,,,,,,,,,,,,,,,
2007-02-13,,,,,,,,,,,0.01557338367154304,,,,,,,,,,,,,,,,,,,
2007-02-14,,,,,,,,,,,0.026022304832713727,,,,,,,,,,,,,,,,,,,
2007-02-15,,,,,,,,,,,0.04076086956521752,,,,,,,,,,,,,,,,,,,
2007-02-16,,,,,,,,,,,0.01000870322019165,,,,,,,,,,,,,,,,,,,
2007-03-01,,,,,,,,,,,-0.025873221216041187,,,,,,,,,,,,,,,,,,,
2007-03-02,,,,,,,,,,,0.007082779991146593,,,,,,,,,,,,,,,,,,,
2007-03-05,,,,,,,,,,,-0.017582417582417742,,,,,,,,,,,,,,,,,,,
2007-03-06,,,,,,,,,,,0.008948545861297452,,,,,,,,,,,,,,,,,,,
2007-03-07,,,,,,,,,,,0.021729490022172948,,,,,,,,,,,,,,,,,,,
2007-03-08,,,,,,,,,,,0.006510416666666741,,,,,,,,,,,,,,,,,,,
2007-03-09,,,,,,,,,,,-0.0004312203536003256,,,,,,,,,,,,,,,,,,,
